"","speaker","words","episode"
"2175","RORY"," Yeah, yeah, I'd love to see it. (pause) No, if you want to. (pause) Sure. That sounds good. (pause) Yeah.","raw/s01e03.txt"
"2176","","(Cut to Lorelai's house. She and Rory are sitting outside. Rory is looking in a handheld mirror while Lorelai reads.)","raw/s01e03.txt"
"2177","LORELAI"," Should I leave you two alone?","raw/s01e03.txt"
"2178","RORY"," I think I want to change my hair.","raw/s01e03.txt"
"2179","LORELAI"," Really? I think it looks quite good.","raw/s01e03.txt"
"2180","RORY"," You're funny. Do you want something to drink?","raw/s01e03.txt"
"2181","LORELAI"," Oh, yeah, water.","raw/s01e03.txt"
"2182","","(Rory goes inside.)","raw/s01e03.txt"
"2183","LORELAI"," So you talk to Grandpa today?","raw/s01e03.txt"
"2184","RORY"," What?","raw/s01e03.txt"
"2185","LORELAI"," Grandpa -- he called?","raw/s01e03.txt"
"2186","RORY"," Yep.","raw/s01e03.txt"
"2187","LORELAI"," Anything wrong?","raw/s01e03.txt"
"2188","","(Rory returns to the porch.)","raw/s01e03.txt"
"2189","RORY"," No. He just found this book we were talking about.","raw/s01e03.txt"
"2190","LORELAI"," Oh. And he just called to tell you?","raw/s01e03.txt"
"2191","RORY"," Yeah, why?","raw/s01e03.txt"
"2192","LORELAI"," Nothing. It's just weird. He doesn't call the inn that much. Or ever, actually.","raw/s01e03.txt"
"2193","RORY"," Well he knew that I was looking for it, so --","raw/s01e03.txt"
"2194","LORELAI"," Oh, sure. What book was it?","raw/s01e03.txt"
"2195","RORY"," Mencken's ""Chrestomathy""","raw/s01e03.txt"
"2196","LORELAI"," Oh, that one.","raw/s01e03.txt"
"2197","RORY"," Yeah.","raw/s01e03.txt"
"2198","","(Babette comes running up on the porch.)","raw/s01e03.txt"
"2199","BABETTE"," Hey! Cinnamon is stuck under the front porch again. Can I borrow some vegetable oil and a shoehorn?","raw/s01e03.txt"
"2200","RORY"," I'll get it. (leaves)","raw/s01e03.txt"
"2201","BABETTE"," I'm callin' him and I'm callin' him and I go around the porch and this big orange tush is just starin' me in the face.","raw/s01e03.txt"
"2202","LORELAI"," I hate when that happens.","raw/s01e03.txt"
"2203","BABETTE"," Yeah. He must've been meowin' for an hour but Morey was playing some Thelonious on the Steinway and when Morey plays I go into this trance where all I can see is blue and moon and stars --","raw/s01e03.txt"
"2204","","(They hear a loud angry meow.)","raw/s01e03.txt"
"2205","MOREY"," He's out Babs!","raw/s01e03.txt"
"2206","BABETTE"," Oh! Never mind, Sugar. (calls to Morey) Play me home, baby!","raw/s01e03.txt"
"2207","","(Piano music starts. Babette gets up to go home.)","raw/s01e03.txt"
"2208","LORELAI"," Bye.","raw/s01e03.txt"
"2209","BABETTE"," Oh God! It's killing me!","raw/s01e03.txt"
"2210","","(Rory comes back out with vegetable oil.)","raw/s01e03.txt"
"2211","RORY"," Babette didn't take her oil.","raw/s01e03.txt"
"2212","LORELAI"," Oh, keep it. Christmas is early this year. So you know what I was thinking?","raw/s01e03.txt"
"2213","RORY"," That Madonna and Sean Penn should get remarried?","raw/s01e03.txt"
"2214","LORELAI"," Besides that. I was thinking that your golfing expedition should totally count as a dinner.","raw/s01e03.txt"
"2215","RORY"," What do you mean?","raw/s01e03.txt"
"2216","LORELAI"," I mean I think I can get us out of dinner at the grandparents' on Friday. Maybe we could grab a movie.","raw/s01e03.txt"
"2217","RORY"," Oh, well, that's OK.","raw/s01e03.txt"
"2218","LORELAI"," It's no big deal, really.","raw/s01e03.txt"
"2219","RORY"," No. It's just gonna get Grandma all freaked out.","raw/s01e03.txt"
"2220","LORELAI"," Yeah but I can handle those freakouts. I've done that.","raw/s01e03.txt"
"2221","RORY"," You know, I have to get the book from Grandpa anyway. Let's just go.","raw/s01e03.txt"
"2222","LORELAI"," Oh. All right. If you really want to.","raw/s01e03.txt"
"2223","RORY"," I do.","raw/s01e03.txt"
"2224","LORELAI"," OK, fine. Is that my sweater?","raw/s01e03.txt"
"2225","RORY"," What?","raw/s01e03.txt"
"2226","LORELAI"," You're wearing my sweater.","raw/s01e03.txt"
"2227","RORY"," So?","raw/s01e03.txt"
"2228","LORELAI"," No, it's OK. It's just I thought I asked you to at least ask, you know, before you borrow my stuff.","raw/s01e03.txt"
"2229","RORY"," I'm sorry.","raw/s01e03.txt"
"2230","LORELAI"," It's OK. It's just not too much for a simple ""Can I borrow it, Mom?"" is it?","raw/s01e03.txt"
"2231","RORY"," No, it's not. Jeez, lighten up.","raw/s01e03.txt"
"2232","LORELAI"," It's my favorite sweater too.","raw/s01e03.txt"
"2233","RORY"," Since when?","raw/s01e03.txt"
"2234","LORELAI"," Since always.","raw/s01e03.txt"
"2235","RORY"," This is not your favorite sweater.","raw/s01e03.txt"
"2236","LORELAI"," Yes it is and now it's going to be all stretched out just like everything else you borrow.","raw/s01e03.txt"
"2237","RORY"," What are you talking about?","raw/s01e03.txt"
"2238","LORELAI"," I'm talking about that you take my sweaters and you wear them and you stretch them out.","raw/s01e03.txt"
"2239","RORY"," I couldn't possibly stretch them out! Your boobs are way bigger than mine.","raw/s01e03.txt"
"2240","LORELAI"," That is not true.","raw/s01e03.txt"
"2241","RORY"," Yes it is.","raw/s01e03.txt"
"2242","LORELAI"," Your boobs are totally bigger than mine!","raw/s01e03.txt"
"2243","RORY"," You're crazy!","raw/s01e03.txt"
"2244","LORELAI"," Do you want to measure?","raw/s01e03.txt"
"2245","RORY"," What?","raw/s01e03.txt"
"2246","LORELAI"," I'm serious. Why don't you get the measuring tape right now?","raw/s01e03.txt"
"2247","RORY"," I am not going to measure my boobs.","raw/s01e03.txt"
"2248","LORELAI"," Because you know that you are totally bigger.","raw/s01e03.txt"
"2249","RORY"," I'm going inside.","raw/s01e03.txt"
"2250","LORELAI"," Fine, don't measure. We'll just compare bras.","raw/s01e03.txt"
"2251","RORY","Stop it!","raw/s01e03.txt"
"2252","LORELAI"," I'll stop when you quit stealing my stuff.","raw/s01e03.txt"
"2253","RORY"," You're cracked!","raw/s01e03.txt"
"2254","LORELAI"," You're...bigger.","raw/s01e03.txt"
"2255","","(Rory takes her books and slams the door as she goes inside.)","raw/s01e03.txt"
"2256","","(Cut to Lorelai and Sookie walking down the street.)","raw/s01e03.txt"
"2257","LORELAI"," ""Your boobs are bigger than mine""? I'm a mental case.","raw/s01e03.txt"
"2258","SOOKIE"," So apologize.","raw/s01e03.txt"
"2259","LORELAI"," I was too mad and stupid to apologize last night and she was gone before I got up this morning. What is wrong with me?","raw/s01e03.txt"
"2260","SOOKIE"," You're very possessive of your sweaters.","raw/s01e03.txt"
"2261","LORELAI"," Sookie.","raw/s01e03.txt"
"2262","SOOKIE"," No, I understand. I'm the same way. If somebody breathes too hard on my paring knife I'm like a crazy spider monkey.","raw/s01e03.txt"
"2263","LORELAI"," It's not about the sweater. It's about the golfing thing and the liking it thing. She had fun, Sookie. Just like my mother said she would.","raw/s01e03.txt"
"2264","SOOKIE"," Yeah, that's got to hurt.","raw/s01e03.txt"
"2265","LORELAI"," She should have fun. I mean, I want her to have a good relationship with her grandparents. Just because I don't doesn't mean she shouldn't, right?","raw/s01e03.txt"
"2266","SOOKIE"," Right.","raw/s01e03.txt"
"2267","LORELAI"," Right. So then why was I trying to get her out of Friday night dinner? I mean, what am I trying to do -- undermine their relationship?","raw/s01e03.txt"
"2268","SOOKIE"," No you weren't.","raw/s01e03.txt"
"2269","LORELAI"," Yes I was.","raw/s01e03.txt"
"2270","SOOKIE"," Yes you were.","raw/s01e03.txt"
"2271","LORELAI"," Yes! I'm four years old!","raw/s01e03.txt"
"2272","SOOKIE"," You're jealous.","raw/s01e03.txt"
"2273","LORELAI"," Oh I'm not jealous.","raw/s01e03.txt"
"2274","SOOKIE"," Yeah, you are. You're jealous 'cause they like Rory better than you.","raw/s01e03.txt"
"2275","LORELAI"," Oh thank you for the hug.","raw/s01e03.txt"
"2276","SOOKIE"," See, I'm bad at advice talks. Could we talk about soup? 'Cause I'm good with soup.","raw/s01e03.txt"
"2277","LORELAI"," Oh I'm sorry. You're fine. I'm all mixed up. I left that life, you know, the club, my parents. I ran from it as soon as I could. It just -- it never occurred to me that she might want it. It occurred to my mother though. God, I hate that she was right.","raw/s01e03.txt"
"2278","SOOKIE"," You don't know that she -- ooh! Oh my God!","raw/s01e03.txt"
"2279","","(Sookie spots something across the street. Without looking to see if any cars are coming she crosses the street, causing a guy to fall off his bike to avoid hitting her.)","raw/s01e03.txt"
"2280","BIKE GUY"," Hey, watch it!","raw/s01e03.txt"
"2281","LORELAI"," Oh! Aah! (to Bike Guy) Are you OK? OK.","raw/s01e03.txt"
"2282","","(Lorelai looks both ways before crossing the street to catch up to Sookie.)","raw/s01e03.txt"
"2283","SOOKIE"," (to strawberries) Look at you! You're beautiful!","raw/s01e03.txt"
"2284","LORELAI"," I have to be more adult about this. I mean, if the country club life is what she wants, more power to her, right? You know, little white gloves and coming-out parties. That makes some girls happy, right?","raw/s01e03.txt"
"2285","SOOKIE"," (while admiring the strawberries) Sure, yeah. If they're on Prozac, absolutely.","raw/s01e03.txt"
"2286","LORELAI"," I just never thought that I'd raise that kind of kid, you know? I mean, not that there's anything wrong with that kind of kid. I just never thought that was Rory. Maybe it's not. I don't know. Am I obsessing? Sookie? Hello? Do I have to put on my strawberry costume to get your full attention?","raw/s01e03.txt"
"2287","SOOKIE"," No, I'm sorry. You have a strawberry costume?","raw/s01e03.txt"
"2288","","(Jackson walks by and sees Sookie)","raw/s01e03.txt"
"2289","JACKSON"," Unbelievable!","raw/s01e03.txt"
"2290","SOOKIE"," Jackson!","raw/s01e03.txt"
"2291","JACKSON"," So this is what we've come to? You sneaking around behind my back buying somebody else's strawberries?","raw/s01e03.txt"
"2292","SOOKIE"," I was desperate!","raw/s01e03.txt"
"2293","JACKSON"," You disgust me!","raw/s01e03.txt"
"2294","SOOKIE"," I needed the strawberries!","raw/s01e03.txt"
"2295","JACKSON"," Well now you have 'em. I hope you're happy together.","raw/s01e03.txt"
"2296","SOOKIE"," Jackson -- wait!","raw/s01e03.txt"
"2297","JACKSON"," No!","raw/s01e03.txt"
"2298","","(Jackson walks away. Sookie follows him.)","raw/s01e03.txt"
"2299","SOOKIE"," Come on Jackson.","raw/s01e03.txt"
"2300","JACKSON"," No.","raw/s01e03.txt"
"2301","SOOKIE"," Jackson, we can talk about it.","raw/s01e03.txt"
"2302","JACKSON"," No.","raw/s01e03.txt"
"2303","SOOKIE"," Jackson, get back here!","raw/s01e03.txt"
"2304","JACKSON"," Get away from me!","raw/s01e03.txt"
"2305","","(Sookie chases him down the middle of the street where they almost get hit by a car.)","raw/s01e03.txt"
"2306","","(Cut to the wedding reception at the inn. Everyone is dancing. Mrs. Shales hugs Lorelai.)","raw/s01e03.txt"
"2307","MRS. SHALES"," We did it!","raw/s01e03.txt"
"2308","LORELAI"," We sure did.","raw/s01e03.txt"
"2309","MRS. SHALES"," God, I feel wonderful.","raw/s01e03.txt"
"2310","LORELAI"," I'm so glad it turned out the way you wanted it.","raw/s01e03.txt"
"2311","MRS. SHALES"," Oh, you have no idea. They just told me they're going to share a condo in Tuscon. Arizona! That's hundreds of miles away!","raw/s01e03.txt"
"2312","LORELAI"," Congratulations.","raw/s01e03.txt"
"2313","MRS. SHALES"," Oh, thank you. Sister Sledge! Excuse me.","raw/s01e03.txt"
"2314","","(Mrs. Shales runs off to dance. Lorelai walks over to where Rory is sitting with the guestbook.)","raw/s01e03.txt"
"2315","LORELAI"," Hey, stranger.","raw/s01e03.txt"
"2316","RORY"," Hey.","raw/s01e03.txt"
"2317","LORELAI"," Good turnout?","raw/s01e03.txt"
"2318","RORY"," Yep.","raw/s01e03.txt"
"2319","LORELAI"," Do you want something to drink?","raw/s01e03.txt"
"2320","RORY"," Are you trying to make up?","raw/s01e03.txt"
"2321","LORELAI"," No, I'm trying to hydrate you.","raw/s01e03.txt"
"2322","RORY"," I'm fine, thanks.","raw/s01e03.txt"
"2323","LORELAI"," I'm sorry.","raw/s01e03.txt"
"2324","RORY"," It's OK.","raw/s01e03.txt"
"2325","LORELAI"," A crazy evil spirit obsessed with bra size took over my body.","raw/s01e03.txt"
"2326","RORY"," It happens.","raw/s01e03.txt"
"2327","LORELAI"," She's gone now.","raw/s01e03.txt"
"2328","RORY"," Good to know.","raw/s01e03.txt"
"2329","LORELAI"," You know, I'm glad you're bonding with your grandparents.","raw/s01e03.txt"
"2330","RORY"," No you're not.","raw/s01e03.txt"
"2331","LORELAI"," Yes I am. It's just weird for me is all. I just can't relate to it.","raw/s01e03.txt"
"2332","RORY"," You could if you tried.","raw/s01e03.txt"
"2333","LORELAI"," No, we're too -- too much has happened and I'm glad you are anyway.","raw/s01e03.txt"
"2334","RORY"," OK.","raw/s01e03.txt"
"2335","LORELAI"," I didn't mean to cut you off from them so completely, you know. It just happened. Not having them in my life just felt so right. I just never thought -- I'm sorry.","raw/s01e03.txt"
"2336","IRATE MOTHER"," (to her daughter) I did not pay $500 for this dress so you could run around and mess it up. Now you sit and be still. Cross your legs. You're a lady.","raw/s01e03.txt"
"2337","LORELAI"," God, I must have had a million dresses like that when I was a kid.","raw/s01e03.txt"
"2338","RORY"," It doesn't really scream ""you.""","raw/s01e03.txt"
"2339","LORELAI"," No. I did all the screaming.","raw/s01e03.txt"
"2340","RORY"," Thank you for not putting me in a dress like that.","raw/s01e03.txt"
"2341","LORELAI"," You're welcome. Of course wearing those dresses -- not all bad.","raw/s01e03.txt"
"2342","RORY"," No?","raw/s01e03.txt"
"2343","LORELAI"," Oh no. They really fly up when you twirl around.","raw/s01e03.txt"
"2344","RORY"," Huh.","raw/s01e03.txt"
"2345","LORELAI"," And if you're wearing that ruffled underwear -- big crowd pleaser.","raw/s01e03.txt"
"2346","RORY"," If it makes you feel better, I think I got a fungus from the steam room.","raw/s01e03.txt"
"2347","LORELAI"," It does. Thank you.","raw/s01e03.txt"
"2348","","(Cut to Emily and Richard's house. Rory and Lorelai are just arriving.)","raw/s01e03.txt"
"2349","EMILY"," Oh, good, you're here.","raw/s01e03.txt"
"2350","LORELAI"," Hey.","raw/s01e03.txt"
"2351","RORY"," Hi, Grandma.","raw/s01e03.txt"
"2352","EMILY"," My goodnes, what is that?","raw/s01e03.txt"
"2353","LORELAI"," We brought dessert.","raw/s01e03.txt"
"2354","EMILY"," Really? How thoughtful. What is it?","raw/s01e03.txt"
"2355","LORELAI"," Blueberry shortcake.","raw/s01e03.txt"
"2356","EMILY"," I've never heard of blueberry shortcake.","raw/s01e03.txt"
"2357","LORELAI"," Yeah, it's a Stars Hollow specialty.","raw/s01e03.txt"
"2358","EMILY"," Why is it already cut?","raw/s01e03.txt"
"2359","LORELAI"," It's left over. From the wedding. At the inn.","raw/s01e03.txt"
"2360","EMILY"," Yes, I know where the wedding was.","raw/s01e03.txt"
"2361","LORELAI"," Oh, sorry. You were just doing that staring thing.","raw/s01e03.txt"
"2362","EMILY"," You brought us used dessert?","raw/s01e03.txt"
"2363","LORELAI"," It's not used. It's left over.","raw/s01e03.txt"
"2364","EMILY"," How nice. I'll just put it in the kitchen next to my half-empty box of Cheer.","raw/s01e03.txt"
"2365","LORELAI"," (whispers to Rory) She's in a good mood tonight.","raw/s01e03.txt"
"2366","EMILY"," Can I get you a drink?","raw/s01e03.txt"
"2367","LORELAI"," Uh, white wine would be nice.","raw/s01e03.txt"
"2368","RORY"," Coke.","raw/s01e03.txt"
"2369","EMILY"," So, Lorelai, did Rory tell you all about the wonderful time she had at the club?","raw/s01e03.txt"
"2370","LORELAI"," She sure did.","raw/s01e03.txt"
"2371","EMILY"," Your father was simply flying all week. She really charmed him.","raw/s01e03.txt"
"2372","LORELAI"," Ah, well, if anybody could, it would be her.","raw/s01e03.txt"
"2373","EMILY"," I mean, in this age of MTV and 100 television channels who would've imagined that a young girl coul still get a thrill spending a simple afternoon with her grandfather?","raw/s01e03.txt"
"2374","LORELAI"," That wine would be real good right now, Mom.","raw/s01e03.txt"
"2375","EMILY"," I think we should consider getting her a membership at the club, don't you?","raw/s01e03.txt"
"2376","LORELAI"," If she wants, sure.","raw/s01e03.txt"
"2377","EMILY"," I mean, to have a place to go where she can socialize, that's very important to a young girl.","raw/s01e03.txt"
"2378","LORELAI"," Well, now especially that the crack den is closed down on the corner all her really good friends are gone. What do you think, Mom, should I pursue the career in comedy?","raw/s01e03.txt"
"2379","EMILY"," It's just very interesting the way things turn out, isn't it?","raw/s01e03.txt"
